Customer_ID,Age,Gender,City,Device_Type,Session_Duration,Pages_Viewed,Product_Category,Price,Discount,Purchase_History,Time_Spent_on_Product,Payment_Method,Cart_Value,Purchased
C07421,19,Male,Kolkata,Laptop,10,4,Electronics,20922,10,2,17,Credit Card,18829,No
C07422,24,Male,Hyderabad,Tablet,9,12,Beauty,996,10,5,2,Debit Card,896,No
C07423,39,Female,Mumbai,Laptop,14,8,Fashion,2022,10,7,15,UPI,1819,Yes
C07424,34,Male,Hyderabad,Tablet,23,15,Beauty,1270,10,10,2,Credit Card,1143,Yes
C07425,35,Male,Pune,Laptop,18,5,Fashion,3055,30,10,4,UPI,2138,No
C07426,27,Male,Bangalore,Mobile,31,5,Beauty,612,30,7,2,Debit Card,428,No
C07427,30,Male,Delhi,Mobile,19,12,Fashion,3827,10,7,5,UPI,3444,Yes
C07428,32,Male,Mumbai,Tablet,7,10,Home,4312,30,5,20,Credit Card,3018,No
C07429,40,Male,Pune,Tablet,33,7,Fashion,1987,25,6,19,Debit Card,1490,Yes
C07430,46,Male,Delhi,Mobile,35,14,Beauty,1435,30,2,9,UPI,1004,Yes
C07431,26,Male,Chennai,Tablet,28,2,Electronics,15805,5,4,11,Credit Card,15014,No
C07432,37,Female,Mumbai,Tablet,5,13,Electronics,18781,30,4,9,Debit Card,13146,No
C07433,39,Male,Kolkata,Mobile,27,4,Beauty,1238,5,10,2,UPI,1176,No
C07434,29,Male,Hyderabad,Laptop,25,14,Fashion,3606,20,5,12,Debit Card,2884,Yes
C07435,21,Male,Kolkata,Tablet,6,14,Electronics,20696,20,10,20,UPI,16556,No
C07436,30,Female,Chennai,Tablet,28,2,Beauty,1785,5,7,13,Credit Card,1695,No
C07437,22,Male,Bangalore,Tablet,34,9,Home,5366,10,7,17,UPI,4829,Yes
C07438,31,Female,Kolkata,Mobile,18,10,Beauty,1516,10,8,12,Debit Card,1364,Yes
C07439,30,Female,Chennai,Tablet,24,13,Beauty,1948,5,8,8,Debit Card,1850,No
C07440,37,Male,Bangalore,Tablet,33,2,Fashion,1445,20,10,18,UPI,1156,No
C07441,30,Female,Hyderabad,Tablet,28,7,Fashion,4968,30,5,6,Debit Card,3477,Yes
C07442,19,Female,Chennai,Laptop,21,2,Beauty,959,15,3,14,Credit Card,815,No
C07443,38,Female,Delhi,Mobile,24,15,Electronics,20262,10,1,8,Credit Card,18235,Yes
C07444,25,Male,Kolkata,Mobile,33,6,Beauty,1795,5,6,5,UPI,1705,No
C07445,19,Male,Hyderabad,Tablet,24,7,Electronics,9523,25,9,17,UPI,7142,Yes
C07446,43,Female,Kolkata,Laptop,9,9,Electronics,21686,20,6,6,UPI,17348,No
C07447,41,Male,Kolkata,Tablet,31,15,Home,3652,5,6,17,Debit Card,3469,No
C07448,28,Male,Hyderabad,Laptop,13,4,Home,5295,15,3,12,Debit Card,4500,No
C07449,55,Male,Hyderabad,Tablet,27,7,Beauty,1133,20,6,4,Debit Card,906,Yes
C07450,52,Female,Chennai,Tablet,31,7,Beauty,932,30,2,14,UPI,652,Yes
C07451,31,Male,Pune,Tablet,26,10,Home,5881,25,8,19,Debit Card,4410,Yes
C07452,37,Male,Pune,Laptop,9,8,Fashion,3833,30,6,6,Debit Card,2683,No
C07453,53,Male,Hyderabad,Mobile,26,12,Fashion,4524,10,2,11,UPI,4071,Yes
C07454,20,Male,Delhi,Mobile,6,2,Fashion,4176,25,9,2,Credit Card,3132,No
C07455,28,Female,Hyderabad,Tablet,22,2,Beauty,1612,10,6,9,Credit Card,1450,No
C07456,42,Female,Pune,Mobile,23,11,Beauty,1853,25,6,3,Credit Card,1389,Yes
C07457,22,Female,Bangalore,Mobile,8,12,Fashion,4848,5,8,18,Debit Card,4605,No
C07458,52,Male,Chennai,Tablet,10,8,Beauty,1324,25,9,17,Credit Card,993,No
C07459,26,Male,Mumbai,Mobile,34,10,Home,3994,15,7,4,UPI,3394,Yes
C07460,47,Female,Delhi,Tablet,28,7,Beauty,637,30,2,16,UPI,445,Yes
C07461,36,Female,Pune,Tablet,14,12,Electronics,19908,10,7,5,Credit Card,17917,Yes
C07462,39,Male,Pune,Tablet,25,15,Fashion,1303,10,3,5,Debit Card,1172,Yes
C07463,51,Male,Pune,Laptop,30,9,Electronics,17886,25,2,13,Credit Card,13414,Yes
C07464,24,Male,Bangalore,Laptop,9,8,Electronics,23281,20,9,13,UPI,18624,No
C07465,44,Female,Pune,Mobile,25,15,Beauty,1089,5,1,12,Debit Card,1034,No
C07466,36,Female,Delhi,Mobile,28,14,Fashion,3058,10,8,6,Debit Card,2752,Yes
C07467,34,Male,Hyderabad,Tablet,22,3,Electronics,21852,20,5,17,UPI,17481,No
C07468,35,Male,Kolkata,Mobile,15,14,Home,5557,15,9,13,Debit Card,4723,Yes
C07469,24,Male,Mumbai,Laptop,16,11,Fashion,1915,15,6,19,UPI,1627,Yes
C07470,31,Male,Hyderabad,Laptop,8,8,Home,4639,30,8,13,Credit Card,3247,No
C07471,53,Male,Kolkata,Tablet,25,15,Fashion,2269,30,8,15,Debit Card,1588,Yes
C07472,20,Female,Mumbai,Laptop,20,12,Beauty,1230,30,2,8,UPI,861,Yes
C07473,38,Female,Chennai,Mobile,18,9,Beauty,809,5,4,15,UPI,768,No
C07474,45,Male,Hyderabad,Laptop,31,13,Home,3683,20,3,17,UPI,2946,Yes
C07475,37,Female,Delhi,Tablet,20,8,Beauty,1140,5,2,11,Debit Card,1083,No
C07476,55,Male,Pune,Mobile,27,5,Beauty,929,25,10,15,UPI,696,No
C07477,22,Female,Delhi,Laptop,8,7,Beauty,1515,30,2,20,Credit Card,1060,No
C07478,35,Female,Hyderabad,Laptop,27,11,Beauty,660,15,1,16,Credit Card,561,Yes
C07479,37,Male,Hyderabad,Laptop,8,15,Fashion,4763,20,5,2,Credit Card,3810,No
C07480,33,Female,Mumbai,Tablet,12,15,Fashion,1552,20,7,20,Debit Card,1241,Yes
C07481,49,Male,Pune,Tablet,6,7,Beauty,869,5,9,15,Credit Card,825,No
C07482,39,Male,Mumbai,Tablet,18,3,Beauty,1765,5,8,10,Debit Card,1676,No
C07483,54,Male,Pune,Tablet,24,6,Home,2834,10,8,20,UPI,2550,Yes
C07484,51,Male,Delhi,Laptop,30,6,Beauty,604,5,7,19,Debit Card,573,No
C07485,49,Male,Kolkata,Tablet,5,12,Fashion,4320,25,7,6,UPI,3240,No
C07486,40,Female,Pune,Mobile,12,8,Home,1892,25,8,15,UPI,1419,Yes
C07487,52,Male,Chennai,Mobile,34,12,Fashion,4057,25,9,7,Credit Card,3042,Yes
C07488,33,Male,Bangalore,Tablet,23,8,Beauty,853,15,5,3,Credit Card,725,Yes
C07489,49,Female,Hyderabad,Tablet,28,14,Electronics,21613,25,3,2,Credit Card,16209,Yes
C07490,31,Male,Kolkata,Tablet,7,4,Beauty,1493,10,2,16,Credit Card,1343,No
C07491,36,Male,Pune,Laptop,22,11,Home,3050,20,9,19,Credit Card,2440,Yes
C07492,28,Female,Mumbai,Laptop,16,10,Electronics,16939,5,7,12,UPI,16092,No
C07493,39,Male,Kolkata,Tablet,34,11,Home,3256,5,7,11,Credit Card,3093,No
C07494,21,Female,Hyderabad,Tablet,13,10,Beauty,1192,10,5,3,Credit Card,1072,Yes
C07495,31,Male,Hyderabad,Tablet,14,7,Beauty,1612,25,10,9,UPI,1209,Yes
C07496,26,Male,Pune,Laptop,7,15,Electronics,25977,10,3,19,UPI,23379,No
C07497,54,Female,Bangalore,Mobile,11,6,Beauty,1436,15,10,9,UPI,1220,Yes
C07498,42,Female,Kolkata,Tablet,12,7,Home,4294,15,10,3,Debit Card,3649,Yes
C07499,52,Female,Chennai,Tablet,32,10,Electronics,14864,25,3,9,Debit Card,11148,Yes
C07500,24,Male,Hyderabad,Laptop,30,13,Beauty,1956,20,5,16,Credit Card,1564,Yes
C07501,51,Male,Mumbai,Laptop,17,8,Fashion,3123,25,3,18,UPI,2342,Yes
C07502,29,Female,Bangalore,Laptop,34,12,Beauty,1522,20,8,9,UPI,1217,Yes
C07503,52,Female,Mumbai,Tablet,30,10,Home,1995,20,8,3,Debit Card,1596,Yes
C07504,26,Male,Chennai,Tablet,7,12,Electronics,29762,15,7,9,Credit Card,25297,No
C07505,33,Male,Pune,Mobile,7,7,Home,4577,5,3,4,Credit Card,4348,No
C07506,55,Male,Pune,Mobile,25,4,Beauty,1886,20,4,5,Debit Card,1508,No
C07507,55,Female,Pune,Mobile,31,12,Home,2721,30,7,12,Debit Card,1904,Yes
C07508,24,Male,Hyderabad,Laptop,27,10,Electronics,13802,5,3,8,UPI,13111,No
C07509,38,Male,Bangalore,Tablet,27,13,Electronics,26657,20,2,6,Credit Card,21325,Yes
C07510,27,Male,Bangalore,Tablet,28,15,Home,3395,15,10,17,UPI,2885,Yes
C07511,18,Male,Chennai,Laptop,20,4,Beauty,886,25,1,5,Credit Card,664,No
C07512,39,Female,Kolkata,Laptop,18,5,Fashion,3797,15,6,11,Debit Card,3227,No
C07513,18,Female,Mumbai,Laptop,5,8,Home,4957,25,2,12,Credit Card,3717,No
C07514,18,Female,Pune,Mobile,8,9,Beauty,872,30,10,15,UPI,610,No
C07515,27,Male,Mumbai,Tablet,26,6,Beauty,1484,5,9,11,Credit Card,1409,No
C07516,44,Male,Pune,Laptop,11,4,Beauty,1109,10,1,16,Credit Card,998,No
C07517,42,Female,Kolkata,Tablet,13,12,Electronics,8422,5,9,11,Credit Card,8000,No
C07518,45,Female,Hyderabad,Tablet,31,13,Home,3065,15,10,14,UPI,2605,Yes
C07519,46,Male,Mumbai,Laptop,33,15,Electronics,26022,15,8,14,Credit Card,22118,Yes
C07520,27,Male,Kolkata,Tablet,16,8,Fashion,1755,30,5,16,UPI,1228,Yes
C07521,52,Male,Mumbai,Tablet,30,10,Electronics,28605,15,4,16,UPI,24314,Yes
C07522,21,Female,Pune,Laptop,25,10,Fashion,2555,5,10,14,Debit Card,2427,No
C07523,20,Male,Pune,Laptop,15,2,Beauty,1916,25,8,12,UPI,1437,No
C07524,28,Male,Chennai,Tablet,5,8,Beauty,1511,20,5,18,UPI,1208,No
C07525,50,Male,Bangalore,Tablet,25,3,Beauty,915,30,7,18,Credit Card,640,No
C07526,26,Female,Mumbai,Mobile,18,3,Electronics,15800,15,6,15,Credit Card,13430,No
C07527,47,Male,Chennai,Mobile,22,9,Electronics,29535,30,9,10,Debit Card,20674,Yes
C07528,25,Female,Kolkata,Laptop,17,4,Fashion,3086,5,3,14,Credit Card,2931,No
C07529,21,Female,Chennai,Mobile,22,8,Beauty,1889,20,2,15,Credit Card,1511,Yes
C07530,22,Male,Delhi,Laptop,6,6,Electronics,12959,25,4,15,UPI,9719,No
C07531,27,Male,Hyderabad,Mobile,33,13,Fashion,3485,20,10,18,UPI,2788,Yes
C07532,22,Male,Kolkata,Laptop,20,4,Electronics,26506,20,8,9,Debit Card,21204,No
C07533,45,Female,Chennai,Laptop,7,11,Beauty,1266,10,8,14,Credit Card,1139,No
C07534,19,Male,Kolkata,Tablet,32,13,Fashion,2970,15,10,4,Credit Card,2524,Yes
C07535,32,Male,Hyderabad,Laptop,26,7,Electronics,19232,10,1,19,Debit Card,17308,Yes
C07536,30,Male,Kolkata,Laptop,29,15,Electronics,11371,15,7,17,UPI,9665,Yes
C07537,40,Male,Bangalore,Tablet,22,12,Fashion,4593,20,1,9,UPI,3674,Yes
C07538,28,Female,Pune,Tablet,24,3,Fashion,2542,5,5,8,Credit Card,2414,No
C07539,35,Female,Delhi,Laptop,25,8,Beauty,1985,10,10,11,UPI,1786,Yes
C07540,52,Male,Hyderabad,Mobile,20,7,Home,5767,10,8,16,Credit Card,5190,Yes
C07541,55,Female,Kolkata,Laptop,24,4,Fashion,2901,30,1,4,Debit Card,2030,No
C07542,27,Female,Pune,Laptop,19,7,Home,5465,25,7,8,UPI,4098,Yes
C07543,48,Male,Pune,Mobile,24,5,Home,2468,20,1,19,Credit Card,1974,No
C07544,25,Female,Delhi,Mobile,21,14,Electronics,23327,5,4,16,Credit Card,22160,No
C07545,22,Male,Delhi,Mobile,14,4,Electronics,22025,25,5,12,UPI,16518,No
C07546,52,Female,Delhi,Laptop,14,4,Beauty,773,15,5,16,Credit Card,657,No
C07547,30,Female,Pune,Tablet,23,13,Fashion,3706,5,2,11,Debit Card,3520,No
C07548,27,Male,Mumbai,Laptop,24,15,Fashion,2503,30,10,14,Debit Card,1752,Yes
C07549,44,Female,Bangalore,Laptop,18,2,Electronics,10806,20,6,12,Debit Card,8644,No
C07550,43,Female,Bangalore,Mobile,16,2,Fashion,2326,15,6,19,UPI,1977,No
C07551,52,Male,Pune,Tablet,26,14,Electronics,21631,20,1,13,Credit Card,17304,Yes
C07552,48,Female,Pune,Mobile,25,3,Fashion,4947,20,1,3,Debit Card,3957,No
C07553,35,Male,Hyderabad,Mobile,34,2,Beauty,1003,30,10,9,Credit Card,702,No
C07554,51,Male,Kolkata,Mobile,18,11,Electronics,8439,25,10,17,Debit Card,6329,Yes
C07555,51,Female,Mumbai,Mobile,23,3,Beauty,905,30,1,5,Credit Card,633,No
C07556,39,Male,Chennai,Tablet,6,2,Home,5444,10,2,12,UPI,4899,No
C07557,39,Female,Pune,Mobile,5,11,Fashion,2353,25,8,4,Credit Card,1764,No
C07558,21,Male,Bangalore,Mobile,26,13,Home,4183,30,6,2,Debit Card,2928,Yes
C07559,24,Female,Hyderabad,Tablet,5,2,Home,3033,25,10,10,UPI,2274,No
C07560,32,Male,Delhi,Laptop,26,6,Fashion,3647,10,5,7,Debit Card,3282,Yes
C07561,31,Male,Pune,Mobile,34,4,Home,3131,5,3,12,Debit Card,2974,No
C07562,30,Male,Pune,Mobile,11,8,Electronics,15827,10,3,17,Credit Card,14244,Yes
C07563,55,Male,Delhi,Tablet,26,13,Beauty,1841,15,5,17,Debit Card,1564,Yes
C07564,32,Male,Hyderabad,Tablet,28,10,Electronics,11965,5,8,19,UPI,11366,No
C07565,53,Female,Chennai,Laptop,20,10,Home,4281,10,4,11,Debit Card,3852,Yes
C07566,30,Male,Delhi,Tablet,29,9,Home,3294,20,1,4,Debit Card,2635,Yes
C07567,22,Male,Mumbai,Mobile,28,8,Electronics,14704,20,4,17,Debit Card,11763,Yes
C07568,38,Male,Chennai,Mobile,15,2,Fashion,1996,30,6,5,UPI,1397,No
C07569,43,Male,Kolkata,Tablet,26,14,Beauty,1639,15,6,16,Debit Card,1393,Yes
C07570,33,Female,Kolkata,Mobile,16,15,Fashion,1052,10,5,6,Credit Card,946,Yes
C07571,18,Male,Chennai,Mobile,10,4,Beauty,1763,25,3,16,UPI,1322,No
C07572,51,Female,Bangalore,Mobile,10,11,Home,1615,5,10,17,Credit Card,1534,No
C07573,23,Male,Bangalore,Mobile,23,5,Home,1592,25,10,15,Credit Card,1194,No
C07574,44,Female,Kolkata,Tablet,23,7,Beauty,1062,30,6,18,Debit Card,743,Yes
C07575,23,Female,Bangalore,Mobile,33,2,Fashion,1659,25,3,19,Credit Card,1244,No
C07576,37,Male,Pune,Mobile,8,5,Home,3170,10,3,4,UPI,2853,No
C07577,32,Male,Bangalore,Tablet,6,6,Fashion,3544,15,7,2,UPI,3012,No
C07578,19,Male,Hyderabad,Mobile,26,2,Home,5626,20,3,2,UPI,4500,No
C07579,19,Female,Delhi,Mobile,6,2,Fashion,2333,15,7,8,UPI,1983,No
C07580,50,Female,Bangalore,Laptop,27,4,Fashion,4342,30,2,10,UPI,3039,No
C07581,51,Female,Delhi,Laptop,12,9,Fashion,1028,15,4,13,Debit Card,873,Yes
C07582,44,Male,Chennai,Laptop,12,2,Electronics,27224,20,7,9,Debit Card,21779,No
C07583,29,Female,Mumbai,Laptop,26,5,Beauty,1290,20,5,19,Debit Card,1032,No
C07584,23,Male,Hyderabad,Mobile,13,4,Electronics,15569,20,6,14,Debit Card,12455,No
C07585,37,Male,Kolkata,Laptop,12,3,Home,1737,5,4,20,Debit Card,1650,No
C07586,53,Female,Pune,Tablet,14,4,Home,3473,30,4,16,UPI,2431,No
C07587,50,Female,Kolkata,Mobile,22,6,Electronics,25591,30,9,18,Credit Card,17913,Yes
C07588,44,Male,Hyderabad,Mobile,10,12,Home,2717,5,3,3,UPI,2581,No
C07589,36,Male,Chennai,Laptop,34,10,Home,2261,15,6,20,Credit Card,1921,Yes
C07590,34,Female,Kolkata,Mobile,11,15,Fashion,4814,5,9,16,UPI,4573,No
C07591,33,Female,Pune,Mobile,28,12,Home,2848,10,6,10,UPI,2563,Yes
C07592,26,Male,Chennai,Tablet,22,13,Electronics,21945,25,2,9,Credit Card,16458,Yes
C07593,42,Male,Pune,Tablet,17,15,Fashion,1585,15,5,15,UPI,1347,Yes
C07594,45,Female,Delhi,Laptop,8,7,Beauty,1845,20,3,9,Credit Card,1476,No
C07595,40,Male,Chennai,Mobile,19,6,Home,5230,25,3,16,UPI,3922,Yes
C07596,40,Female,Delhi,Laptop,8,9,Fashion,2291,10,7,3,Credit Card,2061,No
C07597,50,Female,Delhi,Laptop,28,12,Electronics,21835,30,8,11,UPI,15284,Yes
C07598,22,Male,Chennai,Mobile,9,12,Beauty,1806,5,1,16,UPI,1715,No
C07599,24,Male,Chennai,Laptop,21,2,Fashion,4180,10,3,13,Debit Card,3762,No
C07600,50,Female,Hyderabad,Tablet,30,12,Electronics,10030,25,9,5,Credit Card,7522,Yes
C07601,51,Female,Hyderabad,Tablet,24,6,Beauty,1906,15,5,4,Debit Card,1620,Yes
C07602,22,Male,Delhi,Tablet,10,4,Beauty,621,20,10,4,UPI,496,No
C07603,53,Male,Kolkata,Tablet,8,9,Fashion,4038,25,6,6,Debit Card,3028,No
C07604,22,Female,Chennai,Laptop,21,15,Fashion,1867,30,10,15,Credit Card,1306,Yes
C07605,38,Female,Pune,Laptop,18,13,Home,3881,30,9,14,UPI,2716,Yes
C07606,46,Female,Kolkata,Tablet,26,10,Home,4236,25,8,5,UPI,3177,Yes
C07607,51,Female,Pune,Mobile,14,13,Electronics,25372,30,8,2,Credit Card,17760,Yes
C07608,30,Male,Chennai,Tablet,22,15,Beauty,1035,20,3,15,Credit Card,828,Yes
C07609,31,Male,Kolkata,Laptop,28,10,Electronics,15678,20,2,12,Debit Card,12542,Yes
C07610,32,Female,Delhi,Mobile,20,13,Beauty,773,5,3,19,UPI,734,No
C07611,19,Female,Delhi,Tablet,23,7,Beauty,871,30,5,4,Debit Card,609,Yes
C07612,33,Male,Delhi,Laptop,24,13,Electronics,12227,10,2,11,Debit Card,11004,Yes
C07613,23,Female,Mumbai,Mobile,30,7,Fashion,2403,15,6,5,Credit Card,2042,Yes
C07614,32,Female,Mumbai,Tablet,34,4,Home,1999,5,9,14,Debit Card,1899,No
C07615,55,Male,Bangalore,Laptop,7,2,Fashion,2028,30,2,13,Debit Card,1419,No
C07616,37,Male,Pune,Tablet,11,6,Home,2747,25,4,13,UPI,2060,Yes
C07617,46,Male,Chennai,Mobile,19,9,Electronics,17012,25,8,14,Credit Card,12759,Yes
C07618,27,Male,Chennai,Tablet,8,9,Electronics,15685,10,5,7,UPI,14116,No
C07619,32,Female,Bangalore,Laptop,35,12,Beauty,1702,30,3,4,Debit Card,1191,Yes
C07620,24,Female,Bangalore,Mobile,16,4,Home,4074,25,7,2,Debit Card,3055,No
C07621,19,Male,Mumbai,Laptop,32,3,Beauty,848,5,10,19,Credit Card,805,No
C07622,19,Male,Chennai,Mobile,25,11,Home,3108,5,6,7,UPI,2952,No
C07623,23,Female,Bangalore,Laptop,21,15,Beauty,1976,10,6,14,Debit Card,1778,Yes
C07624,23,Female,Chennai,Mobile,18,10,Beauty,1058,30,7,12,Debit Card,740,Yes
C07625,19,Female,Kolkata,Laptop,17,11,Beauty,510,30,7,7,Debit Card,357,Yes
C07626,40,Male,Chennai,Tablet,26,13,Beauty,1133,25,3,19,Debit Card,849,Yes
C07627,22,Female,Bangalore,Mobile,31,13,Fashion,4748,30,7,9,Credit Card,3323,Yes
C07628,36,Male,Bangalore,Mobile,12,3,Electronics,12632,30,8,3,Credit Card,8842,No
C07629,36,Female,Delhi,Laptop,33,10,Fashion,4674,25,10,2,Credit Card,3505,Yes
C07630,55,Female,Hyderabad,Tablet,7,2,Fashion,1163,30,4,9,Credit Card,814,No
C07631,55,Male,Chennai,Mobile,21,7,Electronics,13269,25,8,14,Credit Card,9951,Yes
C07632,21,Female,Delhi,Laptop,32,2,Fashion,4111,5,6,17,Credit Card,3905,No
C07633,45,Male,Delhi,Mobile,17,11,Fashion,2604,5,1,13,Credit Card,2473,No
C07634,27,Female,Mumbai,Laptop,20,6,Electronics,26267,25,6,5,Credit Card,19700,Yes
C07635,37,Female,Delhi,Laptop,35,3,Fashion,4121,25,9,6,Credit Card,3090,No
C07636,52,Male,Pune,Mobile,29,12,Home,4312,10,7,9,Credit Card,3880,Yes
C07637,31,Male,Hyderabad,Mobile,32,8,Electronics,24230,20,10,18,Debit Card,19384,Yes
C07638,20,Female,Kolkata,Mobile,22,13,Electronics,9734,5,7,8,UPI,9247,No
C07639,18,Female,Hyderabad,Tablet,28,15,Home,1728,20,7,5,Credit Card,1382,Yes
C07640,18,Female,Hyderabad,Laptop,21,9,Electronics,29628,20,10,3,Credit Card,23702,Yes
C07641,33,Male,Hyderabad,Mobile,30,3,Electronics,27666,10,1,3,Debit Card,24899,No
C07642,24,Male,Delhi,Tablet,28,10,Fashion,1479,30,7,19,Credit Card,1035,Yes
C07643,19,Female,Chennai,Tablet,11,11,Fashion,3751,20,5,14,Debit Card,3000,Yes
C07644,18,Female,Pune,Mobile,5,11,Beauty,572,10,4,18,Debit Card,514,No
C07645,27,Male,Pune,Mobile,22,12,Fashion,1748,10,6,8,Credit Card,1573,Yes
C07646,38,Female,Pune,Laptop,9,9,Electronics,18918,25,3,12,UPI,14188,No
C07647,22,Female,Mumbai,Mobile,18,11,Beauty,1237,20,8,14,Credit Card,989,Yes
C07648,47,Female,Bangalore,Mobile,32,2,Home,5617,10,10,17,UPI,5055,No
C07649,18,Male,Chennai,Tablet,18,5,Fashion,3528,15,7,18,Debit Card,2998,No
C07650,52,Female,Delhi,Laptop,14,10,Fashion,2641,20,1,15,Debit Card,2112,Yes
C07651,22,Female,Delhi,Mobile,5,5,Electronics,17790,30,1,10,UPI,12453,No
C07652,53,Male,Bangalore,Laptop,32,5,Electronics,19572,5,1,13,Debit Card,18593,No
C07653,52,Male,Delhi,Tablet,11,6,Home,3902,10,6,12,Credit Card,3511,Yes
C07654,22,Female,Bangalore,Tablet,19,10,Home,3290,20,7,2,UPI,2632,Yes
C07655,51,Male,Mumbai,Laptop,20,12,Electronics,20596,25,6,9,Debit Card,15447,Yes
C07656,41,Male,Delhi,Tablet,28,8,Fashion,4099,30,7,3,Credit Card,2869,Yes
C07657,29,Female,Hyderabad,Tablet,5,6,Electronics,10259,25,4,20,Credit Card,7694,No
C07658,53,Male,Pune,Tablet,21,13,Home,3432,30,3,10,Credit Card,2402,Yes
C07659,41,Female,Pune,Laptop,31,5,Home,2999,15,10,13,Debit Card,2549,No
C07660,22,Male,Mumbai,Tablet,17,14,Home,2666,25,4,18,UPI,1999,Yes
C07661,24,Male,Chennai,Mobile,22,8,Home,2610,5,1,3,Debit Card,2479,No
C07662,47,Male,Delhi,Tablet,6,3,Fashion,1751,30,6,16,UPI,1225,No
C07663,37,Female,Kolkata,Mobile,30,6,Fashion,1608,15,4,2,UPI,1366,Yes
C07664,39,Female,Hyderabad,Tablet,22,7,Home,5135,10,10,9,Debit Card,4621,Yes
C07665,49,Female,Mumbai,Tablet,17,2,Home,4407,5,3,14,UPI,4186,No
C07666,41,Male,Delhi,Tablet,35,14,Fashion,4451,15,4,20,Credit Card,3783,Yes
C07667,38,Female,Hyderabad,Mobile,19,4,Electronics,23441,5,4,15,Debit Card,22268,No
C07668,49,Male,Chennai,Mobile,17,5,Electronics,11152,15,3,17,Credit Card,9479,No
C07669,30,Female,Delhi,Tablet,22,14,Electronics,12027,25,5,10,Debit Card,9020,Yes
C07670,49,Male,Delhi,Mobile,23,3,Home,3870,5,10,2,UPI,3676,No
C07671,28,Female,Kolkata,Laptop,34,10,Beauty,1545,10,6,16,UPI,1390,Yes
C07672,25,Male,Bangalore,Mobile,10,15,Electronics,15587,20,4,13,Credit Card,12469,No
C07673,20,Female,Pune,Mobile,11,12,Home,1501,5,7,10,Debit Card,1425,No
C07674,47,Female,Pune,Mobile,31,13,Beauty,564,25,4,8,Credit Card,423,Yes
C07675,22,Female,Delhi,Tablet,34,7,Electronics,8692,10,2,11,Credit Card,7822,Yes
C07676,38,Female,Hyderabad,Mobile,23,14,Fashion,1710,10,1,14,UPI,1539,Yes
C07677,40,Male,Pune,Laptop,32,2,Electronics,27650,5,8,17,Debit Card,26267,No
C07678,50,Female,Hyderabad,Laptop,5,15,Home,5318,30,1,2,Credit Card,3722,No
C07679,29,Male,Delhi,Mobile,7,9,Beauty,1182,25,2,16,Debit Card,886,No
C07680,36,Male,Hyderabad,Mobile,11,15,Fashion,2674,5,5,10,Credit Card,2540,No
C07681,19,Female,Pune,Tablet,5,8,Beauty,604,30,6,17,Debit Card,422,No
C07682,42,Female,Mumbai,Laptop,11,11,Fashion,4966,5,2,7,Debit Card,4717,No
C07683,38,Male,Mumbai,Mobile,21,13,Beauty,517,5,7,6,Debit Card,491,No
C07684,36,Female,Delhi,Laptop,7,8,Beauty,668,10,8,2,UPI,601,No
C07685,34,Male,Kolkata,Tablet,26,6,Beauty,1566,15,4,5,Credit Card,1331,Yes
C07686,20,Male,Pune,Laptop,25,6,Fashion,3306,10,10,5,Debit Card,2975,Yes
C07687,24,Female,Delhi,Laptop,15,11,Home,5923,5,7,6,UPI,5626,No
C07688,54,Female,Kolkata,Mobile,28,14,Beauty,1756,15,9,14,UPI,1492,Yes
C07689,46,Male,Delhi,Mobile,31,15,Fashion,1778,30,4,2,UPI,1244,Yes
C07690,21,Female,Kolkata,Tablet,10,14,Fashion,1054,15,4,18,Credit Card,895,No
C07691,39,Male,Hyderabad,Mobile,11,6,Beauty,1553,15,8,12,UPI,1320,Yes
C07692,32,Male,Chennai,Laptop,7,2,Fashion,3252,10,2,5,Debit Card,2926,No
C07693,44,Male,Bangalore,Laptop,30,14,Electronics,12200,15,6,4,UPI,10370,Yes
C07694,21,Female,Kolkata,Mobile,24,6,Fashion,4206,30,7,11,Debit Card,2944,Yes
C07695,49,Female,Bangalore,Laptop,5,5,Home,4267,20,3,4,Credit Card,3413,No
C07696,40,Female,Mumbai,Laptop,33,6,Fashion,4917,5,7,20,UPI,4671,No
C07697,55,Female,Kolkata,Laptop,16,15,Home,2439,30,10,2,Credit Card,1707,Yes
C07698,38,Female,Kolkata,Tablet,6,8,Home,3966,30,8,18,Debit Card,2776,No
C07699,27,Male,Delhi,Mobile,25,11,Beauty,1375,20,2,5,Debit Card,1100,Yes
C07700,46,Male,Kolkata,Mobile,19,6,Electronics,8438,20,2,19,UPI,6750,Yes
C07701,27,Male,Mumbai,Mobile,16,7,Beauty,1451,20,6,7,UPI,1160,Yes
C07702,44,Male,Delhi,Tablet,30,4,Home,3795,15,6,2,Credit Card,3225,No
C07703,45,Female,Delhi,Laptop,21,10,Electronics,18375,15,10,9,Debit Card,15618,Yes
C07704,52,Female,Chennai,Laptop,35,12,Electronics,18073,10,6,18,UPI,16265,Yes
C07705,49,Female,Mumbai,Mobile,8,4,Electronics,14290,20,4,15,UPI,11432,No
C07706,18,Male,Delhi,Laptop,10,5,Fashion,2000,10,10,5,Credit Card,1800,No
C07707,26,Male,Delhi,Mobile,20,11,Fashion,3943,25,6,9,Debit Card,2957,Yes
C07708,36,Male,Bangalore,Laptop,7,13,Home,4862,20,1,2,UPI,3889,No
C07709,39,Male,Pune,Laptop,24,2,Fashion,1894,10,2,9,Debit Card,1704,No
